glameow, https://img.pokemondb.net/artwork/glameow.jpg,431," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Catty Pokémon, 0.5 m (1′08″), 3.9 kg (8.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/limber"" title=""The Pokémon is protected from paralysis."">Limber</a></span><br/><span class=""text-muted"">2. <a href=""/ability/own-tempo"" title=""Prevents the Pokémon from becoming confused."">Own Tempo</a></span><br/><small class=""text-muted""><a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a> (hidden ability)</small><br/>",,,7
purugly, https://img.pokemondb.net/artwork/purugly.jpg,432," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Tiger Cat Pokémon, 1.0 m (3′03″), 43.8 kg (96.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a></span><br/><span class=""text-muted"">2. <a href=""/ability/own-tempo"" title=""Prevents the Pokémon from becoming confused."">Own Tempo</a></span><br/><small class=""text-muted""><a href=""/ability/defiant"" title=""When its stats are lowered its Attack increases."">Defiant</a> (hidden ability)</small><br/>",,,4
chingling, https://img.pokemondb.net/artwork/chingling.jpg,433," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Bell Pokémon, 0.2 m (0′08″), 0.6 kg (1.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,6
stunky, https://img.pokemondb.net/artwork/stunky.jpg,434," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Skunk Pokémon, 0.4 m (1′04″), 19.2 kg (42.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/stench"" title=""The stench may cause the target to flinch."">Stench</a></span><br/><span class=""text-muted"">2. <a href=""/ability/aftermath"" title=""Damages the attacker landing the finishing hit."">Aftermath</a></span><br/><small class=""text-muted""><a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a> (hidden ability)</small><br/>",,,6
skuntank, https://img.pokemondb.net/artwork/skuntank.jpg,435," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Skunk Pokémon, 1.0 m (3′03″), 38.0 kg (83.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/stench"" title=""The stench may cause the target to flinch."">Stench</a></span><br/><span class=""text-muted"">2. <a href=""/ability/aftermath"" title=""Damages the attacker landing the finishing hit."">Aftermath</a></span><br/><small class=""text-muted""><a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a> (hidden ability)</small><br/>",,,5
bronzor, https://img.pokemondb.net/artwork/bronzor.jpg,436," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Bronze Pokémon, 0.5 m (1′08″), 60.5 kg (133.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/heatproof"" title=""Weakens the power of Fire-type moves."">Heatproof</a></span><br/><small class=""text-muted""><a href=""/ability/heavy-metal"" title=""Doubles the Pokémon's weight."">Heavy Metal</a> (hidden ability)</small><br/>",,,1
bronzong, https://img.pokemondb.net/artwork/bronzong.jpg,437," <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> ", Bronze Bell Pokémon, 1.3 m (4′03″), 187.0 kg (412.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/><span class=""text-muted"">2. <a href=""/ability/heatproof"" title=""Weakens the power of Fire-type moves."">Heatproof</a></span><br/><small class=""text-muted""><a href=""/ability/heavy-metal"" title=""Doubles the Pokémon's weight."">Heavy Metal</a> (hidden ability)</small><br/>",,,1
bonsly, https://img.pokemondb.net/artwork/bonsly.jpg,438," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Bonsai Pokémon, 0.5 m (1′08″), 15.0 kg (33.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/rock-head"" title=""Protects the Pokémon from recoil damage."">Rock Head</a></span><br/><small class=""text-muted""><a href=""/ability/rattled"" title=""Bug"," Ghost or Dark type moves scare it and boost its Speed."">Rattled</a> (hidden ability)</small><br/>",,5
mime-jr, https://img.pokemondb.net/artwork/mime-jr.jpg,439," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> ", Mime Pokémon, 0.6 m (2′00″), 13.0 kg (28.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a></span><br/><span class=""text-muted"">2. <a href=""/ability/filter"" title=""Reduces damage from super-effective attacks."">Filter</a></span><br/><small class=""text-muted""><a href=""/ability/technician"" title=""Powers up the Pokémon's weaker moves."">Technician</a> (hidden ability)</small><br/>",,,4
happiny, https://img.pokemondb.net/artwork/happiny.jpg,440," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Playhouse Pokémon, 0.6 m (2′00″), 24.4 kg (53.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/natural-cure"" title=""All status problems heal when it switches out."">Natural Cure</a></span><br/><span class=""text-muted"">2. <a href=""/ability/serene-grace"" title=""Boosts the likelihood of added effects appearing."">Serene Grace</a></span><br/><small class=""text-muted""><a href=""/ability/friend-guard"" title=""Reduces damage done to allies."">Friend Guard</a> (hidden ability)</small><br/>",,,5
chatot, https://img.pokemondb.net/artwork/chatot.jpg,441," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Music Note Pokémon, 0.5 m (1′08″), 1.9 kg (4.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a></span><br/><span class=""text-muted"">2. <a href=""/ability/tangled-feet"" title=""Raises evasion if the Pokémon is confused."">Tangled Feet</a></span><br/><small class=""text-muted""><a href=""/ability/big-pecks"" title=""Protects the Pokémon from Defense-lowering attacks."">Big Pecks</a> (hidden ability)</small><br/>",,,6
spiritomb, https://img.pokemondb.net/artwork/spiritomb.jpg,442," <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Forbidden Pokémon, 1.0 m (3′03″), 108.0 kg (238.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/infiltrator"" title=""Passes through the foe's barrier and strikes."">Infiltrator</a> (hidden ability)</small><br/>",,,1
gible, https://img.pokemondb.net/artwork/gible.jpg,443," <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Land Shark Pokémon, 0.7 m (2′04″), 20.5 kg (45.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><small class=""text-muted""><a href=""/ability/rough-skin"" title=""Inflicts damage to the attacker on contact."">Rough Skin</a> (hidden ability)</small><br/>",,,9
gabite, https://img.pokemondb.net/artwork/gabite.jpg,444," <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Cave Pokémon, 1.4 m (4′07″), 56.0 kg (123.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><small class=""text-muted""><a href=""/ability/rough-skin"" title=""Inflicts damage to the attacker on contact."">Rough Skin</a> (hidden ability)</small><br/>",,,6
garchomp, https://img.pokemondb.net/artwork/garchomp.jpg,445," <a class=""type-icon type-dragon"" href=""/type/dragon"">Dragon</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Mach Pokémon, 1.9 m (6′03″), 95.0 kg (209.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><small class=""text-muted""><a href=""/ability/rough-skin"" title=""Inflicts damage to the attacker on contact."">Rough Skin</a> (hidden ability)</small><br/>",,,3
munchlax, https://img.pokemondb.net/artwork/munchlax.jpg,446," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Big Eater Pokémon, 0.6 m (2′00″), 105.0 kg (231.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/pickup"" title=""The Pokémon may pick up items."">Pickup</a></span><br/><span class=""text-muted"">2. <a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a></span><br/><small class=""text-muted""><a href=""/ability/gluttony"" title=""Encourages the early use of a held Berry."">Gluttony</a> (hidden ability)</small><br/>",,,8
riolu, https://img.pokemondb.net/artwork/riolu.jpg,447," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Emanation Pokémon, 0.7 m (2′04″), 20.2 kg (44.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a></span><br/><span class=""text-muted"">2. <a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a></span><br/><small class=""text-muted""><a href=""/ability/prankster"" title=""Gives priority to a status move."">Prankster</a> (hidden ability)</small><br/>",,,5
lucario, https://img.pokemondb.net/artwork/lucario.jpg,448," <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> ", Aura Pokémon, 1.2 m (3′11″), 54.0 kg (119.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a></span><br/><span class=""text-muted"">2. <a href=""/ability/inner-focus"" title=""The Pokémon is protected from flinching."">Inner Focus</a></span><br/><small class=""text-muted""><a href=""/ability/justified"" title=""Raises Attack when hit by a Dark-type move."">Justified</a> (hidden ability)</small><br/>",,,4
hippopotas, https://img.pokemondb.net/artwork/hippopotas.jpg,449," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Hippo Pokémon, 0.8 m (2′07″), 49.5 kg (109.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-stream"" title=""The Pokémon summons a sandstorm in battle."">Sand Stream</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,8
hippowdon, https://img.pokemondb.net/artwork/hippowdon.jpg,450," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Heavyweight Pokémon, 2.0 m (6′07″), 300.0 kg (661.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/sand-stream"" title=""The Pokémon summons a sandstorm in battle."">Sand Stream</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,4
skorupi, https://img.pokemondb.net/artwork/skorupi.jpg,451," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> ", Scorpion Pokémon, 0.8 m (2′07″), 12.0 kg (26.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/battle-armor"" title=""The Pokémon is protected against critical hits."">Battle Armor</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sniper"" title=""Powers up moves if they become critical hits."">Sniper</a></span><br/><small class=""text-muted""><a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a> (hidden ability)</small><br/>",,,4
drapion, https://img.pokemondb.net/artwork/drapion.jpg,452," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> ", Ogre Scorp Pokémon, 1.3 m (4′03″), 61.5 kg (135.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/battle-armor"" title=""The Pokémon is protected against critical hits."">Battle Armor</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sniper"" title=""Powers up moves if they become critical hits."">Sniper</a></span><br/><small class=""text-muted""><a href=""/ability/keen-eye"" title=""Prevents other Pokémon from lowering accuracy."">Keen Eye</a> (hidden ability)</small><br/>",,,2
croagunk, https://img.pokemondb.net/artwork/croagunk.jpg,453," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Toxic Mouth Pokémon, 0.7 m (2′04″), 23.0 kg (50.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/anticipation"" title=""Senses a foe's dangerous moves."">Anticipation</a></span><br/><span class=""text-muted"">2. <a href=""/ability/dry-skin"" title=""Reduces HP if it is hot. Water restores HP."">Dry Skin</a></span><br/><small class=""text-muted""><a href=""/ability/poison-touch"" title=""May poison targets when a Pokémon makes contact."">Poison Touch</a> (hidden ability)</small><br/>",,,4
toxicroak, https://img.pokemondb.net/artwork/toxicroak.jpg,454," <a class=""type-icon type-poison"" href=""/type/poison"">Poison</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Toxic Mouth Pokémon, 1.3 m (4′03″), 44.4 kg (97.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/anticipation"" title=""Senses a foe's dangerous moves."">Anticipation</a></span><br/><span class=""text-muted"">2. <a href=""/ability/dry-skin"" title=""Reduces HP if it is hot. Water restores HP."">Dry Skin</a></span><br/><small class=""text-muted""><a href=""/ability/poison-touch"" title=""May poison targets when a Pokémon makes contact."">Poison Touch</a> (hidden ability)</small><br/>",,,3
carnivine, https://img.pokemondb.net/artwork/carnivine.jpg,455," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Bug Catcher Pokémon, 1.4 m (4′07″), 27.0 kg (59.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/levitate"" title=""Gives immunity to Ground type moves."">Levitate</a></span><br/>",,,4
finneon, https://img.pokemondb.net/artwork/finneon.jpg,456," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Wing Fish Pokémon, 0.4 m (1′04″), 7.0 kg (15.4 lbs)," <span class=""text-muted"">1. <a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a></span><br/><span class=""text-muted"">2. <a href=""/ability/storm-drain"" title=""Draws in all Water-type moves to up Sp. Attack."">Storm Drain</a></span><br/><small class=""text-muted""><a href=""/ability/water-veil"" title=""Prevents the Pokémon from getting a burn."">Water Veil</a> (hidden ability)</small><br/>",,,7
lumineon, https://img.pokemondb.net/artwork/lumineon.jpg,457," <a class=""type-icon type-water"" href=""/type/water"">Water</a> ", Neon Pokémon, 1.2 m (3′11″), 24.0 kg (52.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a></span><br/><span class=""text-muted"">2. <a href=""/ability/storm-drain"" title=""Draws in all Water-type moves to up Sp. Attack."">Storm Drain</a></span><br/><small class=""text-muted""><a href=""/ability/water-veil"" title=""Prevents the Pokémon from getting a burn."">Water Veil</a> (hidden ability)</small><br/>",,,7
mantyke, https://img.pokemondb.net/artwork/mantyke.jpg,458," <a class=""type-icon type-water"" href=""/type/water"">Water</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Kite Pokémon, 1.0 m (3′03″), 65.0 kg (143.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/swift-swim"" title=""Boosts the Pokémon's Speed in rain."">Swift Swim</a></span><br/><span class=""text-muted"">2. <a href=""/ability/water-absorb"" title=""Restores HP if hit by a Water-type move."">Water Absorb</a></span><br/><small class=""text-muted""><a href=""/ability/water-veil"" title=""Prevents the Pokémon from getting a burn."">Water Veil</a> (hidden ability)</small><br/>",,,9
snover, https://img.pokemondb.net/artwork/snover.jpg,459," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> ", Frost Tree Pokémon, 1.0 m (3′03″), 50.5 kg (111.3 lbs)," <span class=""text-muted"">1. <a href=""/ability/snow-warning"" title=""The Pokémon summons a hailstorm in battle."">Snow Warning</a></span><br/><small class=""text-muted""><a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a> (hidden ability)</small><br/>",,,8
abomasnow, https://img.pokemondb.net/artwork/abomasnow.jpg,460," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> ", Frost Tree Pokémon, 2.2 m (7′03″), 135.5 kg (298.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/snow-warning"" title=""The Pokémon summons a hailstorm in battle."">Snow Warning</a></span><br/><small class=""text-muted""><a href=""/ability/soundproof"" title=""Gives immunity to &lt;q&gt;sound-based&lt;/q&gt; moves."">Soundproof</a> (hidden ability)</small><br/>",,,4
weavile, https://img.pokemondb.net/artwork/weavile.jpg,461," <a class=""type-icon type-dark"" href=""/type/dark"">Dark</a> <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> ", Sharp Claw Pokémon, 1.1 m (3′07″), 34.0 kg (75.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/pickpocket"" title=""Steals an item when hit by another Pokémon."">Pickpocket</a> (hidden ability)</small><br/>",,,5
magnezone, https://img.pokemondb.net/artwork/magnezone.jpg,462," <a class=""type-icon type-electric"" href=""/type/electric"">Electric</a> <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> ", Magnet Area Pokémon, 1.2 m (3′11″), 180.0 kg (396.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/magnet-pull"" title=""Prevents Steel-type Pokémon from escaping."">Magnet Pull</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><small class=""text-muted""><a href=""/ability/analytic"" title=""Boosts move power when the Pokémon moves last."">Analytic</a> (hidden ability)</small><br/>",,,3
lickilicky, https://img.pokemondb.net/artwork/lickilicky.jpg,463," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Licking Pokémon, 1.7 m (5′07″), 140.0 kg (308.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/own-tempo"" title=""Prevents the Pokémon from becoming confused."">Own Tempo</a></span><br/><span class=""text-muted"">2. <a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a></span><br/><small class=""text-muted""><a href=""/ability/cloud-nine"" title=""Eliminates the effects of weather."">Cloud Nine</a> (hidden ability)</small><br/>",,,6
rhyperior, https://img.pokemondb.net/artwork/rhyperior.jpg,464," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> ", Drill Pokémon, 2.4 m (7′10″), 282.8 kg (623.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/lightning-rod"" title=""Draws in all Electric-type moves to up Sp. Attack."">Lightning Rod</a></span><br/><span class=""text-muted"">2. <a href=""/ability/solid-rock"" title=""Reduces damage from super-effective attacks."">Solid Rock</a></span><br/><small class=""text-muted""><a href=""/ability/reckless"" title=""Powers up moves that have recoil damage."">Reckless</a> (hidden ability)</small><br/>",,,4
tangrowth, https://img.pokemondb.net/artwork/tangrowth.jpg,465," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Vine Pokémon, 2.0 m (6′07″), 128.6 kg (283.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/chlorophyll"" title=""Boosts the Pokémon's Speed in sunshine."">Chlorophyll</a></span><br/><span class=""text-muted"">2. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><small class=""text-muted""><a href=""/ability/regenerator"" title=""Restores a little HP when withdrawn from battle."">Regenerator</a> (hidden ability)</small><br/>",,,2
electivire, https://img.pokemondb.net/artwork/electivire.jpg,466," <a class=""type-icon type-electric"" href=""/type/electric"">Electric</a> ", Thunderbolt Pokémon, 1.8 m (5′11″), 138.6 kg (305.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/motor-drive"" title=""Raises Speed if hit by an Electric-type move."">Motor Drive</a></span><br/><small class=""text-muted""><a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a> (hidden ability)</small><br/>",,,3
magmortar, https://img.pokemondb.net/artwork/magmortar.jpg,467," <a class=""type-icon type-fire"" href=""/type/fire"">Fire</a> ", Blast Pokémon, 1.6 m (5′03″), 68.0 kg (149.9 lbs)," <span class=""text-muted"">1. <a href=""/ability/flame-body"" title=""Contact with the Pokémon may burn the attacker."">Flame Body</a></span><br/><small class=""text-muted""><a href=""/ability/vital-spirit"" title=""Prevents the Pokémon from falling asleep."">Vital Spirit</a> (hidden ability)</small><br/>",,,3
togekiss, https://img.pokemondb.net/artwork/togekiss.jpg,468," <a class=""type-icon type-fairy"" href=""/type/fairy"">Fairy</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Jubilee Pokémon, 1.5 m (4′11″), 38.0 kg (83.8 lbs)," <span class=""text-muted"">1. <a href=""/ability/hustle"" title=""Boosts the Attack stat"," but lowers accuracy."">Hustle</a></span><br/><span class=""text-muted"">2. <a href=""/ability/serene-grace"" title=""Boosts the likelihood of added effects appearing."">Serene Grace</a></span><br/><small class=""text-muted""><a href=""/ability/super-luck"" title=""Heightens the critical-hit ratios of moves."">Super Luck</a> (hidden ability)</small><br/>",,8
yanmega, https://img.pokemondb.net/artwork/yanmega.jpg,469," <a class=""type-icon type-bug"" href=""/type/bug"">Bug</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Ogre Darner Pokémon, 1.9 m (6′03″), 51.5 kg (113.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/speed-boost"" title=""Its Speed stat is gradually boosted."">Speed Boost</a></span><br/><span class=""text-muted"">2. <a href=""/ability/tinted-lens"" title=""Powers up “not very effective” moves."">Tinted Lens</a></span><br/><small class=""text-muted""><a href=""/ability/frisk"" title=""The Pokémon can check a foe's held item."">Frisk</a> (hidden ability)</small><br/>",,,2
leafeon, https://img.pokemondb.net/artwork/leafeon.jpg,470," <a class=""type-icon type-grass"" href=""/type/grass"">Grass</a> ", Verdant Pokémon, 1.0 m (3′03″), 25.5 kg (56.2 lbs)," <span class=""text-muted"">1. <a href=""/ability/leaf-guard"" title=""Prevents problems with status in sunny weather."">Leaf Guard</a></span><br/><small class=""text-muted""><a href=""/ability/chlorophyll"" title=""Boosts the Pokémon's Speed in sunshine."">Chlorophyll</a> (hidden ability)</small><br/>",,,9
glaceon, https://img.pokemondb.net/artwork/glaceon.jpg,471," <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> ", Fresh Snow Pokémon, 0.8 m (2′07″), 25.9 kg (57.1 lbs)," <span class=""text-muted"">1. <a href=""/ability/snow-cloak"" title=""Raises evasion in a hailstorm."">Snow Cloak</a></span><br/><small class=""text-muted""><a href=""/ability/ice-body"" title=""The Pokémon gradually regains HP in a hailstorm."">Ice Body</a> (hidden ability)</small><br/>",,,8
gliscor, https://img.pokemondb.net/artwork/gliscor.jpg,472," <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> <a class=""type-icon type-flying"" href=""/type/flying"">Flying</a> ", Fang Scorp Pokémon, 2.0 m (6′07″), 42.5 kg (93.7 lbs)," <span class=""text-muted"">1. <a href=""/ability/hyper-cutter"" title=""Prevents other Pokémon from lowering Attack stat."">Hyper Cutter</a></span><br/><span class=""text-muted"">2. <a href=""/ability/sand-veil"" title=""Boosts the Pokémon's evasion in a sandstorm."">Sand Veil</a></span><br/><small class=""text-muted""><a href=""/ability/poison-heal"" title=""Restores HP if the Pokémon is poisoned."">Poison Heal</a> (hidden ability)</small><br/>",,,3
mamoswine, https://img.pokemondb.net/artwork/mamoswine.jpg,473," <a class=""type-icon type-ice"" href=""/type/ice"">Ice</a> <a class=""type-icon type-ground"" href=""/type/ground"">Ground</a> ", Twin Tusk Pokémon, 2.5 m (8′02″), 291.0 kg (641.5 lbs)," <span class=""text-muted"">1. <a href=""/ability/oblivious"" title=""Prevents it from becoming infatuated."">Oblivious</a></span><br/><span class=""text-muted"">2. <a href=""/ability/snow-cloak"" title=""Raises evasion in a hailstorm."">Snow Cloak</a></span><br/><small class=""text-muted""><a href=""/ability/thick-fat"" title=""Ups resistance to Fire- and Ice-type moves."">Thick Fat</a> (hidden ability)</small><br/>",,,8
porygon-z, https://img.pokemondb.net/artwork/porygon-z.jpg,474," <a class=""type-icon type-normal"" href=""/type/normal"">Normal</a> ", Virtual Pokémon, 0.9 m (2′11″), 34.0 kg (75.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/adaptability"" title=""Powers up moves of the same type."">Adaptability</a></span><br/><span class=""text-muted"">2. <a href=""/ability/download"" title=""Adjusts power according to a foe's defenses."">Download</a></span><br/><small class=""text-muted""><a href=""/ability/analytic"" title=""Boosts move power when the Pokémon moves last."">Analytic</a> (hidden ability)</small><br/>",,,5
gallade, https://img.pokemondb.net/artwork/gallade.jpg,475," <a class=""type-icon type-psychic"" href=""/type/psychic"">Psychic</a> <a class=""type-icon type-fighting"" href=""/type/fighting"">Fighting</a> ", Blade Pokémon, 1.6 m (5′03″), 52.0 kg (114.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/steadfast"" title=""Raises Speed each time the Pokémon flinches."">Steadfast</a></span><br/><small class=""text-muted""><a href=""/ability/justified"" title=""Raises Attack when hit by a Dark-type move."">Justified</a> (hidden ability)</small><br/>",,,5
probopass, https://img.pokemondb.net/artwork/probopass.jpg,476," <a class=""type-icon type-rock"" href=""/type/rock"">Rock</a> <a class=""type-icon type-steel"" href=""/type/steel"">Steel</a> ", Compass Pokémon, 1.4 m (4′07″), 340.0 kg (749.6 lbs)," <span class=""text-muted"">1. <a href=""/ability/sturdy"" title=""It cannot be knocked out with one hit."">Sturdy</a></span><br/><span class=""text-muted"">2. <a href=""/ability/magnet-pull"" title=""Prevents Steel-type Pokémon from escaping."">Magnet Pull</a></span><br/><small class=""text-muted""><a href=""/ability/sand-force"" title=""Boosts certain moves' power in a sandstorm."">Sand Force</a> (hidden ability)</small><br/>",,,1
dusknoir, https://img.pokemondb.net/artwork/dusknoir.jpg,477," <a class=""type-icon type-ghost"" href=""/type/ghost"">Ghost</a> ", Gripper Pokémon, 2.2 m (7′03″), 106.6 kg (235.0 lbs)," <span class=""text-muted"">1. <a href=""/ability/pressure"" title=""The Pokémon raises the foe's PP usage."">Pressure</a></span><br/><small class=""text-muted""><a href=""/ability/frisk"" title=""The Pokémon can check a foe's held item."">Frisk</a> (hidden ability)</small><br/>",,,2
